liga,jogo,data,estado,ronda,resultado,equipa,jogador,posicao,minutes_played,rating,touches,goals,goal_assist,expected_goals,expected_assists,total_shots,shots_on_target,key_pass,total_pass,accurate_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,total_contest,won_contest,duel_won,duel_lost,aerial_won,aerial_lost,total_tackle,won_tackle,total_clearance,interception,ball_recovery,blocked_scoring_attempt,dispossessed,possession_lost,was_fouled,fouls,yellow_card,red_card,saves,goals_conceded,punches,atualizado_em
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,,,16,6.6,8,0,0,,4.323e-05,0,0,0,3,2,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,0,3,1,1,0,0,0,1,0,2026-09-01T10:31:02.593821+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,,,9,6.5,4,0,0,,2.798e-05,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2026-09-01T10:31:02.593829+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,,,48,7.1,27,0,1,0.0118,0.18816,1,1,3,15,12,4,2,3,1,2,2,5,1,0,0,2,1,1,1,2,0,1,6,1,0,0,0,0,4,0,2026-09-01T10:31:02.594033+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Ahmed Ildız,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.594151+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,Alexander Nübel,G,93,6.0,41,0,0,,0.00017694,0,0,0,33,30,5,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,1,2,0,2026-09-01T10:31:02.593698+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Alexandre Penetra,D,93,5.8,69,0,0,,0.00286111,0,0,0,57,47,12,4,0,0,0,0,5,0,3,0,2,2,6,1,3,0,0,11,0,1,0,0,0,6,0,2026-09-01T10:31:02.593960+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,Amir Murillo,D,93,7.5,57,1,0,0.2619,0.0135068,2,1,0,31,26,2,1,3,0,2,2,4,1,0,0,0,0,1,1,6,0,0,12,2,0,0,0,0,2,0,2026-09-01T10:31:02.593678+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Andrei Borza,D,93,5.3,37,0,1,0.0337,0.00800315,2,0,1,19,14,2,1,0,0,2,1,2,2,0,0,1,0,2,2,1,1,0,7,0,0,0,0,0,6,0,2026-09-01T10:31:02.593978+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Arda Şengül,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.594092+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Berat Özdemir,M,71,6.9,50,0,0,,0.0310169,0,0,1,43,40,9,6,0,0,0,0,4,3,1,0,3,2,1,0,2,0,1,5,0,0,0,0,0,4,0,2026-09-01T10:31:02.593996+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,Doğan Alemdar,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.593837+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,Dušan Vlahović,F,71,9.4,27,3,0,1.2273,0.0554046,5,4,1,14,11,0,0,0,0,0,0,0,5,0,3,0,0,1,0,0,0,2,8,0,1,1,0,0,1,0,2026-09-01T10:31:02.593770+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Emircan Gürlük,M,60,6.1,31,0,0,0.0812,0.0482829,1,0,0,13,9,0,0,2,1,4,1,2,6,0,0,1,1,2,2,7,0,1,12,0,1,0,0,0,3,0,2026-09-01T10:31:02.594014+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,Emirhan Topçu,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.593922+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,Emmanuel Agbadou,D,93,7.5,73,0,1,,0.698183,0,0,1,62,56,4,0,0,0,0,0,5,4,3,1,2,0,4,1,3,0,0,8,0,2,0,0,0,2,0,2026-09-01T10:31:02.593602+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Erhan Erentürk,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.594084+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Ermin Mahmić,M,48,7.1,24,1,0,0.3171,0.00893476,2,1,0,14,12,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2,1,0,6,0,1,0,0,0,4,0,2026-09-01T10:31:02.594023+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Fredy,M,22,6.3,23,0,0,0.0155,0.00890161,1,0,0,19,17,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,2,0,2026-09-01T10:31:02.594076+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Gökhan Sazdağı,D,93,4.7,42,0,0,,0.00280472,0,0,0,25,21,7,3,3,0,0,0,3,6,1,1,2,1,1,3,3,0,0,13,0,3,1,0,0,6,0,2026-09-01T10:31:02.593950+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Göktan Gürpüz,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.594141+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Hrvoje Smolčić,D,93,5.9,60,0,0,,0.00166024,0,0,0,47,42,7,4,0,0,1,0,3,5,1,1,1,1,6,1,4,0,2,8,1,0,0,0,0,6,0,2026-09-01T10:31:02.593969+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Huseyin Bulut,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.594124+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,Hyeon-gyu Oh,F,22,6.6,6,0,0,,0.00309383,0,0,0,4,3,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,2026-09-01T10:31:02.593813+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Jesús Ramírez,F,71,6.4,31,0,0,0.02,0.00304354,1,0,0,19,18,0,0,0,0,0,0,4,6,1,3,0,0,1,0,3,1,1,4,3,2,1,0,0,4,0,2026-09-01T10:31:02.594005+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,Junior Olaitan,M,77,7.8,48,0,1,0.0909,0.0820642,2,0,2,35,29,5,5,1,0,4,3,6,5,0,1,3,3,0,0,3,1,3,11,0,0,0,0,0,2,0,2026-09-01T10:31:02.593761+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,Kartal Kayra Yılmaz,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.593932+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,Kassoum Ouattara,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:31:02.593847+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,Leandro Trossard,F,84,7.8,47,0,0,0.3559,0.625652,3,0,3,29,20,4,3,1,0,7,4,6,5,0,0,0,0,0,0,4,3,2,16,2,0,0,0,0,2,0,2026-09-01T10:31:02.593750+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Mame Thiam,F,33,6.3,4,0,0,,0.000636,0,0,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,2026-09-01T10:31:02.594060+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Marcos Felipe,G,93,4.7,42,0,0,,0.00071632,0,0,0,35,30,10,5,0,0,0,0,0,1,0,0,0,0,2,0,7,0,0,5,0,0,0,0,1,6,1,2026-09-01T10:31:02.593941+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Markus Karlsbakk,M,22,6.3,20,0,0,,0.00073155,0,0,0,15,11,1,0,0,0,1,0,2,1,0,0,1,1,0,0,2,0,0,5,1,0,0,0,0,2,0,2026-09-01T10:31:02.594068+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Çorum FK,Mohammed Diomande,M,93,7.7,56,1,0,0.0978,0.0327556,2,1,1,35,30,5,4,4,0,1,0,4,3,0,0,3,2,0,0,5,1,0,15,1,2,0,0,0,6,0,2026-09-01T10:31:02.593988+00:00
Turquia Super Lig 2026/2027,Beşiktaş JK - Çorum FK,2026-08-31T18:30:00+00:00,finished,3,6-2,Beşiktaş JK,Orkun Kökçü,M,71,7.3,52,0,0,0.2713,0.558413,3,0,1,37,33,4,3,7,1,0,0,1,1,0,1,0,0,0,0,1,2,0,13,1,0,1,0,0,1,0,2026-09-01T10:31:02.593787+00:00
